purchase_group;n_attempts;success;total_cost;profit;expected_bv;first_psp;second_psp
284_Germany_Diners_20190115_152805;2;True;1,5;8,5;-6,043507147527456;Simplecard;Simplecard
31_Germany_Master_20190220_053013;1;False;0,5;-0,5;-3,2315714610400414;Simplecard;
125_Switzerland_Master_20190107_081730;2;False;1,0;-1,0;-4,762085250566853;Simplecard;Simplecard
279_Austria_Diners_20190121_014931;1;False;0,5;-0,5;-3,2100356918296677;Simplecard;
386_Germany_Diners_20190205_031256;3;False;1,5;-1,5;-9,839760254679758;Simplecard;Simplecard
112_Germany_Master_20190224_041542;1;True;3,0;7,0;-2,6811934373879645;UK_Card;
252_Switzerland_Diners_20190110_161029;2;True;1,5;8,5;-6,27301472887256;Simplecard;Simplecard
89_Switzerland_Master_20190130_182115;1;False;2,0;-2,0;-0,9069151588328799;Moneycard;
346_Germany_Master_20190108_042018;5;False;2,5;-2,5;-24,571422081936323;Simplecard;Simplecard
332_Austria_Visa_20190216_171140;1;False;0,5;-0,5;-4,523444582279341;Simplecard;
226_Germany_Diners_20190222_091448;1;False;0,5;-0,5;-2,185496949432821;Simplecard;
192_Austria_Master_20190129_070214;2;True;4,0;6,0;-6,42358428677404;UK_Card;UK_Card
290_Switzerland_Master_20190123_014309;1;True;10,0;0,0;-4,907881921999567;Goldcard;
166_Germany_Master_20190218_195940;1;True;3,0;7,0;-3,46621998497638;UK_Card;
152_Germany_Master_20190119_225216;1;True;3,0;7,0;-3,3220506415929574;UK_Card;
103_Austria_Diners_20190224_104341;1;False;0,5;-0,5;-2,185496949432821;Simplecard;
352_Germany_Master_20190101_212310;1;False;1,0;-1,0;-3,236457532647359;UK_Card;
325_Germany_Master_20190116_215210;2;False;1,0;-1,0;-9,828568832774529;Simplecard;Simplecard
217_Germany_Visa_20190126_220102;1;True;1,0;9,0;-4,523444582279341;Simplecard;
365_Switzerland_Master_20190205_205231;2;True;7,0;3,0;-9,94375426076762;Moneycard;Moneycard
195_Switzerland_Master_20190202_100059;2;False;2,0;-2,0;-6,851201635371416;UK_Card;UK_Card
89_Austria_Visa_20190207_105323;1;True;1,0;9,0;-1,2632835966169305;Simplecard;
184_Germany_Master_20190114_010157;1;False;1,0;-1,0;-3,369372942721088;UK_Card;
225_Germany_Master_20190217_031029;1;False;0,5;-0,5;-4,9142844163872645;Simplecard;
298_Germany_Visa_20190228_192924;1;False;0,5;-0,5;-4,523444582279341;Simplecard;
248_Austria_Master_20190201_060949;1;True;3,0;7,0;-3,093523864008197;UK_Card;
46_Austria_Master_20190205_223517;1;False;0,5;-0,5;-3,3521204531950324;Simplecard;
304_Austria_Diners_20190118_111844;2;False;1,0;-1,0;-4,370993898865642;Simplecard;Simplecard
147_Switzerland_Diners_20190104_210619;2;False;1,5;-1,5;-6,256807335527006;Simplecard;UK_Card
330_Germany_Master_20190112_122943;1;False;0,5;-0,5;-4,9142844163872645;Simplecard;
165_Switzerland_Visa_20190120_191530;1;True;1,0;9,0;-0,7765875058224792;Simplecard;
298_Germany_Master_20190103_155632;1;False;1,0;-1,0;-2,7093067442459837;UK_Card;
121_Switzerland_Master_20190109_040204;1;False;1,0;-1,0;-3,9975030922828827;UK_Card;
229_Germany_Master_20190119_084239;2;False;1,0;-1,0;-9,828568832774529;Simplecard;Simplecard
243_Germany_Master_20190219_012656;1;True;10,0;0,0;-4,907881921999567;Goldcard;
240_Austria_Master_20190113_121649;1;True;3,0;7,0;-2,7093067442459837;UK_Card;
334_Germany_Master_20190125_173948;3;False;1,5;-1,5;-14,742853249161794;Simplecard;Simplecard
326_Germany_Master_20190115_091353;3;False;1,5;-1,5;-14,742853249161794;Simplecard;Simplecard
126_Austria_Diners_20190202_161547;2;True;7,0;3,0;-3,977106971195111;Moneycard;Moneycard
178_Germany_Master_20190125_003238;1;False;1,0;-1,0;-3,325498850711403;UK_Card;
402_Germany_Master_20190116_081525;2;False;1,0;-1,0;-9,828568832774529;Simplecard;Simplecard
391_Germany_Visa_20190124_184812;1;True;1,0;9,0;-4,523444582279341;Simplecard;
92_Switzerland_Master_20190211_145152;1;False;2,0;-2,0;-0,9935818254995459;Moneycard;
164_Austria_Master_20190102_115358;5;True;7,0;3,0;-15,507145833806565;UK_Card;UK_Card
204_Germany_Master_20190105_155324;1;False;2,0;-2,0;-4,908686363241922;Moneycard;
46_Germany_Diners_20190223_144526;1;False;2,0;-2,0;-1,553887046383081;Moneycard;
216_Austria_Master_20190213_121004;1;False;0,5;-0,5;-4,9142844163872645;Simplecard;
122_Germany_Master_20190209_193747;1;False;1,0;-1,0;-3,325498850711403;UK_Card;
422_Germany_Master_20190128_231143;1;False;2,0;-2,0;-4,97187713038381;Moneycard;
236_Germany_Master_20190227_093629;1;False;2,0;-2,0;-4,97187713038381;Moneycard;
153_Switzerland_Master_20190106_110029;1;True;1,0;9,0;-2,3810426252834267;Simplecard;
237_Germany_Master_20190118_100457;1;True;3,0;7,0;-2,7093067442459837;UK_Card;
51_Germany_Master_20190113_230849;1;True;3,0;7,0;-2,6811934373879645;UK_Card;
99_Germany_Master_20190105_232404;4;False;4,0;-4,0;-12,837383173845158;UK_Card;UK_Card
74_Germany_Visa_20190207_081717;1;False;1,0;-1,0;-3,4223458929666952;UK_Card;
156_Austria_Master_20190215_080314;2;False;2,0;-2,0;-6,468751512828398;UK_Card;UK_Card
139_Germany_Master_20190117_155314;1;True;5,0;5,0;-0,9935818254995459;Moneycard;
157_Germany_Diners_20190216_131345;3;True;9,0;1,0;-6,400326896007141;Moneycard;Moneycard
67_Switzerland_Master_20190109_025819;1;True;10,0;0,0;-3,816125672329891;Goldcard;
229_Germany_Master_20190110_041049;1;False;1,0;-1,0;-2,7093067442459837;UK_Card;
160_Germany_Diners_20190205_153711;1;True;5,0;5,0;-1,553887046383081;Moneycard;
344_Austria_Master_20190224_102118;1;False;0,5;-0,5;-4,9142844163872645;Simplecard;
142_Austria_Master_20190110_102048;1;True;3,0;7,0;-3,418335934801256;UK_Card;
267_Switzerland_Master_20190211_072948;1;False;0,5;-0,5;-4,9142844163872645;Simplecard;
223_Germany_Master_20190127_204506;1;False;2,0;-2,0;-4,97187713038381;Moneycard;
111_Germany_Master_20190124_100514;1;True;3,0;7,0;-3,4223458929666952;UK_Card;
136_Germany_Master_20190208_121947;4;True;6,0;4,0;-12,840716581240255;UK_Card;UK_Card
98_Austria_Master_20190111_010356;3;True;5,0;5,0;-9,70818738587857;UK_Card;UK_Card
146_Austria_Master_20190210_013910;2;True;4,0;6,0;-5,718627725088808;UK_Card;UK_Card
209_Germany_Master_20190128_151239;1;False;2,0;-2,0;-4,908686363241922;Moneycard;
322_Germany_Visa_20190220_174034;1;False;0,5;-0,5;-4,523444582279341;Simplecard;
217_Germany_Master_20190129_092730;1;False;2,0;-2,0;-5,235486323798737;Moneycard;
335_Germany_Visa_20190129_170532;2;False;1,0;-1,0;-8,05161369063962;Simplecard;Simplecard
273_Austria_Master_20190122_222251;2;False;1,0;-1,0;-9,828568832774529;Simplecard;Simplecard
293_Germany_Diners_20190126_005150;1;False;0,5;-0,5;-3,2100356918296677;Simplecard;
163_Germany_Master_20190213_213922;2;True;4,0;6,0;-6,2669317451641104;UK_Card;UK_Card
442_Germany_Diners_20190106_114305;2;False;1,0;-1,0;-6,043507147527456;Simplecard;Simplecard
211_Germany_Master_20190131_013323;1;True;10,0;0,0;-4,907881921999567;Goldcard;
302_Austria_Visa_20190222_090526;1;False;0,5;-0,5;-0,7765875058224792;Simplecard;
217_Germany_Diners_20190217_190650;2;False;1,0;-1,0;-6,27301472887256;Simplecard;Simplecard
156_Germany_Visa_20190204_075052;1;False;1,0;-1,0;-3,46621998497638;UK_Card;
428_Austria_Diners_20190122_235853;2;True;1,5;8,5;-6,27301472887256;Simplecard;Simplecard
177_Germany_Diners_20190228_120321;1;False;0,5;-0,5;-2,185496949432821;Simplecard;
327_Switzerland_Master_20190223_192948;3;False;1,5;-1,5;-14,742853249161794;Simplecard;Simplecard
167_Austria_Master_20190128_195820;1;True;10,0;0,0;-2,9132929494971678;Goldcard;
332_Germany_Visa_20190216_070802;2;False;1,0;-1,0;-8,05161369063962;Simplecard;Simplecard
281_Germany_Diners_20190206_230924;5;False;2,5;-2,5;-15,682536822181401;Simplecard;Simplecard
167_Germany_Master_20190204_071300;1;False;1,0;-1,0;-3,46621998497638;UK_Card;
150_Austria_Diners_20190212_163718;1;True;5,0;5,0;-1,553887046383081;Moneycard;
315_Germany_Visa_20190221_044413;1;False;0,5;-0,5;-4,523444582279341;Simplecard;
65_Switzerland_Master_20190221_065400;1;True;10,0;0,0;-2,9132929494971678;Goldcard;
210_Germany_Visa_20190211_121856;1;True;1,0;9,0;-1,6347121680455015;Simplecard;
162_Germany_Diners_20190203_143414;1;True;5,0;5,0;-1,553887046383081;Moneycard;
245_Switzerland_Diners_20190118_210139;1;True;1,0;9,0;-3,021753573763728;Simplecard;
316_Switzerland_Diners_20190109_120210;1;False;0,5;-0,5;-3,021753573763728;Simplecard;
238_Germany_Master_20190124_164315;2;False;4,0;-4,0;-9,817372726483844;Moneycard;Moneycard
65_Austria_Master_20190219_152430;1;True;5,0;5,0;-0,9935818254995459;Moneycard;
88_Germany_Diners_20190213_094154;2;True;1,5;8,5;-4,370993898865642;Simplecard;Simplecard
180_Germany_Visa_20190102_062152;1;True;1,0;9,0;-1,6347121680455015;Simplecard;
373_Germany_Master_20190204_151250;1;False;0,5;-0,5;-5,003848822487663;Simplecard;
283_Germany_Master_20190125_233846;1;False;0,5;-0,5;-4,9142844163872645;Simplecard;
222_Germany_Master_20190129_172028;1;True;3,0;7,0;-2,7093067442459837;UK_Card;
161_Germany_Diners_20190123_205526;3;False;2,5;-2,5;-8,82567906883111;Simplecard;UK_Card
290_Germany_Master_20190211_161242;1;False;0,5;-0,5;-4,9142844163872645;Simplecard;
374_Germany_Master_20190218_082036;1;True;3,0;7,0;-2,7093067442459837;UK_Card;
176_Austria_Master_20190129_151926;1;True;5,0;5,0;-0,9935818254995459;Moneycard;
321_Germany_Master_20190127_173637;1;True;5,0;5,0;-5,126540016953522;Moneycard;
50_Germany_Visa_20190120_153606;1;False;1,0;-1,0;-2,6811934373879645;UK_Card;
240_Switzerland_Master_20190125_111514;2;False;1,0;-1,0;-9,828568832774529;Simplecard;Simplecard
95_Switzerland_Visa_20190219_035937;1;False;1,0;-1,0;-3,648739697813995;UK_Card;
257_Germany_Master_20190101_010144;4;True;6,0;4,0;-11,091852912788237;UK_Card;UK_Card
232_Austria_Master_20190220_112331;1;False;1,0;-1,0;-2,7093067442459837;UK_Card;
288_Germany_Diners_20190211_152557;1;False;0,5;-0,5;-3,021753573763728;Simplecard;
251_Switzerland_Visa_20190204_030454;2;True;1,5;8,5;-8,05161369063962;Simplecard;Simplecard
261_Germany_Master_20190228_100149;1;False;2,0;-2,0;-4,97187713038381;Moneycard;
221_Germany_Visa_20190104_085333;6;True;3,5;6,5;-22,164290124080736;Simplecard;Simplecard
56_Germany_Master_20190123_131919;2;True;7,0;3,0;-2,856496529428042;Moneycard;Moneycard
409_Germany_Master_20190126_225255;1;False;0,5;-0,5;-4,9142844163872645;Simplecard;
243_Germany_Master_20190101_051139;1;True;3,0;7,0;-3,236457532647359;UK_Card;
473_Switzerland_Master_20190131_121556;1;True;5,0;5,0;-4,97187713038381;Moneycard;
71_Germany_Master_20190128_152949;1;True;5,0;5,0;-0,9935818254995459;Moneycard;
47_Germany_Diners_20190205_153333;1;True;5,0;5,0;-1,553887046383081;Moneycard;
413_Germany_Diners_20190221_061021;2;False;1,0;-1,0;-6,4200713836593355;Simplecard;Simplecard
367_Germany_Master_20190124_034927;1;False;1,0;-1,0;-2,7093067442459837;UK_Card;
259_Germany_Visa_20190210_192714;1;False;0,5;-0,5;-4,523444582279341;Simplecard;
207_Switzerland_Visa_20190228_051327;1;True;1,0;9,0;-4,523444582279341;Simplecard;
195_Germany_Visa_20190208_144011;1;True;3,0;7,0;-3,3771786669123367;UK_Card;
220_Switzerland_Diners_20190228_031041;3;False;1,5;-1,5;-9,630107075489004;Simplecard;Simplecard
439_Germany_Master_20190221_021536;1;False;5,0;-5,0;-4,907881921999567;Goldcard;
221_Germany_Visa_20190228_104720;1;False;0,5;-0,5;-0,7765875058224792;Simplecard;
66_Germany_Master_20190121_013352;1;False;1,0;-1,0;-3,7524277913797954;UK_Card;
151_Germany_Visa_20190117_051026;2;False;2,0;-2,0;-6,472761470993837;UK_Card;UK_Card
459_Germany_Master_20190218_170353;1;False;0,5;-0,5;-4,9142844163872645;Simplecard;
142_Germany_Master_20190207_205333;1;True;1,0;9,0;-2,3810426252834267;Simplecard;
232_Germany_Master_20190228_011802;2;True;10,0;0,0;-9,879759052383378;Goldcard;Moneycard
197_Germany_Master_20190220_210249;3;True;5,0;5,0;-9,022476279297482;UK_Card;UK_Card
205_Austria_Master_20190118_233520;1;True;3,0;7,0;-2,7093067442459837;UK_Card;
215_Switzerland_Visa_20190128_041644;2;True;1,5;8,5;-2,5533263352476094;Simplecard;Simplecard
116_Switzerland_Diners_20190126_074104;2;False;1,0;-1,0;-4,370993898865642;Simplecard;Simplecard
122_Germany_Master_20190129_034844;1;True;3,0;7,0;-3,46621998497638;UK_Card;
312_Austria_Master_20190129_044156;3;False;9,0;-9,0;-14,851636182767187;Goldcard;Moneycard
208_Germany_Master_20190205_034538;5;False;2,5;-2,5;-25,019244112438315;Simplecard;Simplecard
277_Austria_Master_20190202_172517;1;False;1,0;-1,0;-3,090075654889751;UK_Card;
195_Germany_Diners_20190203_125308;2;False;1,0;-1,0;-4,510762684992809;Simplecard;Simplecard
121_Germany_Visa_20190215_165101;1;False;1,0;-1,0;-3,4223458929666952;UK_Card;
45_Austria_Master_20190206_093151;1;True;1,0;9,0;-2,8226682401563052;Simplecard;
155_Germany_Master_20190121_191257;1;False;1,0;-1,0;-3,46621998497638;UK_Card;
134_Austria_Visa_20190222_000136;2;False;1,0;-1,0;-1,8104691923904648;Simplecard;Simplecard
108_Switzerland_Master_20190223_032652;1;False;1,0;-1,0;-3,5857752714387825;UK_Card;
78_Austria_Master_20190201_223911;4;False;4,0;-4,0;-12,559238041527344;UK_Card;UK_Card
191_Germany_Master_20190212_143655;1;True;5,0;5,0;-0,9935818254995459;Moneycard;
148_Germany_Master_20190222_035548;1;True;3,0;7,0;-3,4223458929666952;UK_Card;
147_Switzerland_Visa_20190205_131014;3;True;2,0;8,0;-5,418724865627519;Simplecard;Simplecard
466_Germany_Master_20190106_110924;1;False;0,5;-0,5;-2,3810426252834267;Simplecard;
370_Germany_Master_20190208_132305;1;False;0,5;-0,5;-4,9142844163872645;Simplecard;
176_Austria_Master_20190119_114734;3;True;5,0;5,0;-9,553500653461601;UK_Card;UK_Card
176_Germany_Master_20190210_203806;4;False;4,0;-4,0;-12,650767904463649;UK_Card;UK_Card
432_Germany_Master_20190108_191022;7;False;3,5;-3,5;-34,399990914710855;Simplecard;Simplecard
235_Germany_Visa_20190213_222851;3;True;2,0;8,0;-11,579782798999899;Simplecard;Simplecard
137_Germany_Diners_20190116_214923;2;False;1,0;-1,0;-5,71097362600311;Simplecard;Simplecard
73_Germany_Master_20190101_181144;3;False;6,0;-6,0;-4,459411233356538;Moneycard;Moneycard
198_Germany_Diners_20190124_042415;2;False;1,0;-1,0;-5,71097362600311;Simplecard;Simplecard
381_Germany_Visa_20190126_194743;2;True;1,5;8,5;-8,05161369063962;Simplecard;Simplecard
416_Austria_Diners_20190127_160144;2;False;1,0;-1,0;-6,27301472887256;Simplecard;Simplecard
169_Austria_Master_20190211_012013;1;True;3,0;7,0;-3,3653629845556488;UK_Card;
180_Germany_Diners_20190225_122211;1;False;0,5;-0,5;-2,185496949432821;Simplecard;
46_Germany_Visa_20190110_223137;3;True;5,0;5,0;-8,944845798392578;UK_Card;UK_Card
186_Germany_Master_20190202_121033;4;False;4,0;-4,0;-13,35602579385879;UK_Card;UK_Card
34_Austria_Master_20190204_100535;2;True;3,5;6,5;-6,554008276588567;Simplecard;UK_Card
188_Germany_Diners_20190125_032933;1;False;0,5;-0,5;-2,855486813001555;Simplecard;
252_Austria_Master_20190119_033834;4;False;2,5;-2,5;-17,452159993407776;UK_Card;Simplecard
231_Germany_Diners_20190125_095251;1;False;0,5;-0,5;-2,185496949432821;Simplecard;
277_Austria_Master_20190102_002410;2;True;4,0;6,0;-6,3982452633371985;UK_Card;UK_Card
144_Germany_Diners_20190211_151428;1;False;2,0;-2,0;-1,553887046383081;Moneycard;
285_Germany_Master_20190114_102255;1;False;0,5;-0,5;-4,9142844163872645;Simplecard;
281_Germany_Visa_20190223_123939;1;False;0,5;-0,5;-4,523444582279341;Simplecard;
98_Germany_Master_20190226_153230;2;True;7,0;3,0;-2,856496529428042;Moneycard;Moneycard
195_Germany_Master_20190226_013955;1;True;3,0;7,0;-3,2803316246570446;UK_Card;
238_Germany_Master_20190213_074425;1;True;1,0;9,0;-4,9142844163872645;Simplecard;
330_Germany_Visa_20190127_053459;1;False;0,5;-0,5;-0,7765875058224792;Simplecard;
271_Germany_Master_20190202_202621;3;False;3,0;-3,0;-8,448837123429055;UK_Card;UK_Card
173_Germany_Visa_20190203_062705;1;True;1,0;9,0;-1,2632835966169305;Simplecard;
45_Germany_Master_20190114_005804;2;False;1,5;-1,5;-6,135755082392143;Simplecard;UK_Card
84_Germany_Diners_20190129_005043;1;False;0,5;-0,5;-2,855486813001555;Simplecard;
172_Germany_Master_20190214_231022;5;True;11,0;-1,0;-15,41099507085309;Goldcard;UK_Card
201_Germany_Diners_20190104_065911;2;False;1,0;-1,0;-6,559840169786505;Simplecard;Simplecard
7_Austria_Diners_20190206_040905;2;True;3,5;6,5;-6,348938753472014;Simplecard;UK_Card
157_Germany_Master_20190227_081323;1;False;1,0;-1,0;-3,4223458929666952;UK_Card;
255_Germany_Diners_20190106_230740;2;True;1,5;8,5;-6,27301472887256;Simplecard;Simplecard
172_Switzerland_Visa_20190109_011607;1;False;1,0;-1,0;-3,9975030922828827;UK_Card;
202_Austria_Master_20190126_054919;1;True;10,0;0,0;-4,907881921999567;Goldcard;
247_Switzerland_Visa_20190219_085058;2;False;1,0;-1,0;-8,05161369063962;Simplecard;Simplecard
33_Germany_Diners_20190128_104356;1;False;0,5;-0,5;-2,855486813001555;Simplecard;
323_Austria_Visa_20190222_005634;1;False;0,5;-0,5;-4,523444582279341;Simplecard;
394_Germany_Master_20190121_122607;4;False;2,0;-2,0;-19,657137665549058;Simplecard;Simplecard
210_Switzerland_Master_20190127_034004;1;True;3,0;7,0;-2,7093067442459837;UK_Card;
213_Germany_Master_20190224_001702;1;False;1,0;-1,0;-2,7093067442459837;UK_Card;
221_Germany_Master_20190212_123950;2;False;1,0;-1,0;-9,828568832774529;Simplecard;Simplecard
21_Germany_Master_20190202_190503;1;False;0,5;-0,5;-3,3521204531950324;Simplecard;
296_Germany_Master_20190202_115133;1;True;3,0;7,0;-3,090075654889751;UK_Card;
12_Switzerland_Master_20190121_113944;1;False;0,5;-0,5;-3,1685866992888534;Simplecard;
216_Germany_Master_20190102_125312;2;False;2,0;-2,0;-6,472915065294718;UK_Card;UK_Card
166_Austria_Master_20190119_064808;1;False;1,0;-1,0;-3,318040683427518;UK_Card;
200_Germany_Master_20190210_070503;1;False;0,5;-0,5;-4,9142844163872645;Simplecard;
184_Switzerland_Master_20190210_105121;1;True;3,0;7,0;-3,138883581329895;UK_Card;
308_Switzerland_Diners_20190106_074526;2;False;1,0;-1,0;-4,370993898865642;Simplecard;Simplecard
195_Switzerland_Visa_20190201_031044;3;True;5,0;5,0;-10,142208340346851;UK_Card;UK_Card
192_Germany_Master_20190101_104624;5;True;7,0;3,0;-15,56504814254712;UK_Card;UK_Card
166_Germany_Diners_20190107_065846;6;False;5,0;-5,0;-18,6217336957679;Simplecard;UK_Card
281_Germany_Diners_20190221_061134;1;True;1,0;9,0;-3,021753573763728;Simplecard;
65_Austria_Diners_20190206_203351;1;False;0,5;-0,5;-3,13650736443628;Simplecard;
73_Germany_Master_20190125_173434;1;True;5,0;5,0;-0,9069151588328799;Moneycard;
45_Germany_Master_20190102_205317;1;True;3,0;7,0;-3,279412224327534;UK_Card;
175_Switzerland_Master_20190123_155506;1;True;5,0;5,0;-0,9935818254995459;Moneycard;
139_Germany_Visa_20190126_145909;1;True;3,0;7,0;-3,3220506415929574;UK_Card;
119_Germany_Diners_20190102_061518;4;False;4,0;-4,0;-12,430658958408959;UK_Card;UK_Card
202_Austria_Master_20190210_200840;1;False;1,0;-1,0;-2,7093067442459837;UK_Card;
211_Germany_Visa_20190129_042431;1;False;0,5;-0,5;-1,148016077251051;Simplecard;
79_Germany_Master_20190106_181737;2;True;7,0;3,0;-2,683163196094709;Moneycard;Moneycard
18_Germany_Master_20190216_190202;1;False;0,5;-0,5;-3,1685866992888534;Simplecard;
253_Switzerland_Master_20190213_051731;2;False;1,0;-1,0;-9,828568832774529;Simplecard;Simplecard
171_Germany_Master_20190114_235732;2;False;2,0;-2,0;-6,310805837173795;UK_Card;UK_Card
164_Germany_Visa_20190115_053628;3;True;5,0;5,0;-9,567051141030664;UK_Card;UK_Card
107_Switzerland_Master_20190208_000554;1;False;5,0;-5,0;-3,816125672329891;Goldcard;
272_Switzerland_Master_20190122_041715;1;False;1,0;-1,0;-2,7093067442459837;UK_Card;
395_Austria_Diners_20190101_223852;1;False;0,5;-0,5;-3,2063917574998646;Simplecard;
183_Germany_Master_20190104_042404;2;False;2,0;-2,0;-6,516635563003522;UK_Card;UK_Card
59_Germany_Master_20190206_091319;2;False;1,0;-1,0;-5,6453364803126105;Simplecard;Simplecard
188_Germany_Master_20190216_111902;1;True;10,0;0,0;-3,3902851396969034;Goldcard;
232_Germany_Master_20190109_130158;1;True;5,0;5,0;-4,908686363241922;Moneycard;
95_Germany_Diners_20190201_225958;1;False;0,5;-0,5;-3,2063917574998646;Simplecard;
260_Germany_Master_20190119_214431;4;False;2,0;-2,0;-19,657137665549058;Simplecard;Simplecard
306_Switzerland_Master_20190226_094507;1;True;3,0;7,0;-2,7093067442459837;UK_Card;
186_Germany_Master_20190131_091030;1;False;1,0;-1,0;-3,4223458929666952;UK_Card;
113_Austria_Master_20190210_104836;1;True;3,0;7,0;-2,6811934373879645;UK_Card;
244_Germany_Master_20190130_050022;2;True;10,0;0,0;-9,879759052383378;Goldcard;Moneycard
358_Germany_Master_20190213_233617;1;False;0,5;-0,5;-4,9142844163872645;Simplecard;
70_Switzerland_Master_20190129_080858;3;False;3,0;-3,0;-10,525263189005559;UK_Card;UK_Card
209_Switzerland_Master_20190119_055438;1;True;10,0;0,0;-4,907881921999567;Goldcard;
